code_from,pop_from
584,107141.39729245263
585,116564.85935171507
586,159064.06829202175
587,109668.08636775985
588,192377.9729233412
589,212332.7208100739
590,150811.26996034803
591,156620.39451864315
592,105653.2258843265
593,239822.69157033227
594,111421.14394929679
595,216354.55359679088
596,184037.97385767475
597,129018.43304449972
598,144980.7737753708
599,157490.15132621164
600,120757.3360266313
601,114026.5402720999
602,113380.31009711605
603,121848.85670828074
604,104625.51774851931
605,127711.07909099013
606,138481.90153861186
607,139608.7191944085
608,134545.45975441113
609,149097.9913122584
610,124447.89380491339
611,157807.84501034883
612,169081.7164427163
613,123890.85720413702
614,167998.3272241871
615,117960.57769354619
616,127926.61368500243
617,111849.90453562862
618,118175.56523749325
619,128317.06718468666
620,115807.30157801416
621,118677.84788576327
622,145356.25777701312
623,166275.39597165585
624,140293.25849928707
625,152645.0662145
626,128803.38975010626
627,120041.15913409623
628,150726.8874354444
629,139030.1609667379
630,156175.7117531782
631,171479.61948853976
632,178045.9433619196
633,215069.563727275
634,150978.38983614428
635,157235.4898955808
636,139406.02546149073
637,139575.54097113572
638,172928.1663494613
639,151481.54138083453
640,145681.65308930964
641,101041.1931341195
642,118821.55166978342
643,118808.89553571586
644,170701.5859875891
645,176083.52843959024
646,101808.23014048708
647,185312.72987207517
648,108626.42068069219
649,152063.2116018068
650,136693.8511088197
651,141578.1830044035
652,174733.9148743148
653,158099.91182599962
654,128253.6034230357
655,137696.88493243046
656,141015.82204501238
657,249540.73284339067
658,199426.25347646372
659,139250.6221755154
660,127797.60101046367
661,124086.72623241553
662,156693.78548778384
663,130449.38141292566
664,205402.4221055624
665,156548.53031415585
666,139053.5857449508
667,171320.858020111
668,130136.99575438304
669,136332.2172006257
670,220034.3899396658
671,155287.52101320587
672,124642.08455223148
673,205015.0691196092
674,144095.01065330254
675,168485.0390315298
676,125643.1064232993
677,126452.20518017933
678,170027.2726347642
679,123876.71010231075
680,116363.7683680756
691,126225.75406072207
692,159850.20438005077
693,109408.5988913438
694,133842.737578657
695,133422.78781042557
696,151059.1829488324
697,133112.65217313915
698,111170.92438279837
699,128891.9301320829
700,112027.1519845557
701,119865.04748806462
702,152935.48234715272
703,123831.06138187647
704,129637.356681443
705,127191.75429801061
706,144095.19749688776
707,166222.36374135606
708,106405.70968821063
709,133432.42524736468
710,137201.36735309148
711,92615.0663133543
712,103469.23877944844
713,129962.02279889549
714,177796.99264587817
715,152949.12752215937
716,150831.11394454353
717,105908.04979147669
718,126263.7696566307
719,139053.4235095852
720,195926.36061946466
721,103385.00445499364
722,140084.87001504935
723,180750.07441462425
724,131111.88003274403
725,170317.5454095397
726,204994.78140065214
727,149496.05802855082
728,106954.83214827348
729,109125.71972090169
730,143742.59230779042
731,100186.19925515482
732,96177.35294505628
733,194765.80252389866
734,142616.69250152307
735,126849.96626428142
736,117948.02280864352
737,138224.0810745858
738,130479.60140946787
739,134810.86209026584
740,140867.33968762177
741,176078.9555673704
742,128553.74400421022
743,115283.15099701099
744,120103.86769540515
745,118729.7705097599
746,149636.88869021833
747,128051.38222347619
748,116037.97661940288
749,174392.43731525075
750,124140.31582069071
751,159039.74547548592
752,140828.00966733415
753,119538.35873528419
754,155943.4891381925
755,137989.7801602577
756,128669.9516158402
757,179563.24737544544
758,195793.73624630924
759,156590.88688602392
760,177909.17391651776
761,171177.99933115207
762,106906.03313205112
763,157381.17195488536
764,161973.84636085294
765,128607.12475989945
766,148931.28082905733
767,121924.81711056456
768,112658.79724521935
769,125181.01820864575
770,191995.03749062726
771,190891.6521209632
772,129666.84596839547
773,166190.18447102606
774,170876.87138756365
775,153962.01880606823
776,136876.39142989367
777,132132.21120209992
778,189677.81405599043
779,132495.35099658743
780,197108.9810763914
781,180819.49872903805
782,114113.53255871683
783,165863.7037991722
784,150975.03944518603
785,142005.90476872702
786,191384.35518075246
787,126231.42861021729
788,126776.59735978395
789,126269.47370913273
790,137801.02680735593
791,171906.17677166034
792,183989.85959329654
793,108491.76973779759
794,118405.37181764375
795,121603.36184236407
796,148975.52197587653
797,172583.57829173375
798,112123.06310857995
799,117208.22428043769
800,155089.19537525414
801,206671.0178899913
802,165398.30857134238
803,102686.54254736146
804,125766.27668866795
805,134404.78125319444
806,134241.38053530082
807,126266.39962597331
808,124485.3008732046
809,123966.65346028679
810,185926.5664314765
811,136628.8372274933
812,133099.77487837547
813,105738.29955223709
814,103246.11675967765
815,105946.04920328781
816,142444.58969342685
817,133627.2230356224
818,141348.52440641727
819,129999.1953589379
820,111786.561797712
821,123623.79182713805
822,172304.57687516947
823,109453.49007891305
824,111987.29522202536
825,122152.90448010899
826,153081.79977007862
827,152116.1455018142
828,172401.63845628465
829,153782.8289449662
830,161440.59854369913
831,124801.87878904422
832,113597.66682265757
833,159668.12205190526
834,139340.3015202392
835,128369.8828835471
836,111248.78790033772
837,117810.30379828438
838,121932.7141982906
839,179837.42517364095
840,141084.7604538278
841,148121.61814389657
842,120700.12861860951
843,120148.8402275492
844,112852.24616950506
845,116899.25652190333
846,130157.8108990913
847,128003.31324290001
848,155780.36285151413
849,128648.62966578512
850,173527.93001597334
851,229636.88122072152
852,152525.99147135066
853,117767.5835372574
854,123523.21644176403
855,162315.2383613577
856,208222.17391575465
857,154965.32791283715
858,198511.19782977737
859,102130.53467450221
860,120872.37733787246
861,131060.40190972504
862,178975.93142437545
863,121881.50676425244
864,103504.91710020194
865,106409.79251041892
866,143578.29424558522
867,131063.8247219855
868,123880.12977558025
869,169174.67396891443
870,125400.60330023337
871,154592.0008255951
872,171041.62870641286
873,158066.96908356994
874,118574.17334125005
875,100599.72977468895
876,122820.61627212341
877,103094.11995943438
878,101012.15252643463
879,109186.68919881794
880,134589.13295788295
881,167796.7176341556
882,168728.79514415044
883,120227.77264638431
884,167215.81826591946
885,104091.08890790772
886,125388.47299998114
887,195815.94901390956
888,106549.22341032047
889,106617.05690659769
890,176850.91907405574
891,134328.8055968075
892,104688.4241385787
893,101024.84187651286
894,111479.74174434692
895,116569.41735739168
896,105269.18264032248
897,139157.76084506838
898,111348.59602601733
899,168567.8186625056
900,104142.29844574048
901,111453.74337522616
902,118753.17208894476
903,123692.71891070087
904,117938.24279603362
905,118084.30686956714
906,139796.24250293127
907,135150.33263468067
908,147701.96995731734
909,121851.14538323972
910,113307.51089651836
911,208502.31497237843
912,124556.94100243459
913,124890.40386367054
914,119613.77020485653
915,140404.10861063097
916,168833.21689563617
917,135887.5753934245
918,162658.1619638186
919,140577.45157080283
920,133645.5347693786
921,116326.88539838919
922,121215.47608698066
923,164459.4672572941
924,168240.97054987028
925,160145.22182783997
926,141397.2419230063
927,116960.95687277132
928,177329.399792152
929,148382.52238915057
930,164605.97912354534
931,114335.10111428867
932,114554.05663869483
933,116471.95953501551
934,123440.87114127958
935,170027.40784410154
936,111958.27577180404
937,140321.0569779165
938,178897.66225813655
939,135127.64082391976
940,126242.906056843
941,152161.00024049543
942,175003.073158958
943,114846.86531429068
944,116746.69781374116
945,108864.57513120328
946,138897.03216360975
947,120342.0651010396
948,106723.61633714288
949,141550.02742983773
950,136108.38627122156
951,146279.15006161947
952,119426.8204118358
953,116349.75957243424
954,122268.80980052933
955,96169.67288896255
956,153868.73678717273
957,150763.32699402724
958,123432.44970886223
959,169304.03121686145
960,110696.2696663267
961,108067.17737840209
962,184875.82284451544
963,141055.3785687075
964,115118.17403890565
965,96664.79314753064
966,153629.23469932599
967,129951.67499822029
968,127529.68386516953
969,171856.6878460038
970,121698.49520095438
971,131669.7188207116
972,119185.03538923059
973,120714.29031444434
974,117832.60283326637
975,117176.75499668601
976,118843.09845090657
977,140424.83011507243
978,115809.18064835807
979,102607.71935754124
980,119959.92525770888
981,104076.30016640387
982,108639.94812952273
983,127614.45691136038
984,110152.50796068163
985,141846.58615570515
986,183061.0853355611
987,139359.3386650947
988,136499.00716990605
989,190046.706488209
990,194821.55138707266
991,142907.6872981824
992,121221.74814819545
993,118079.04033696651
994,127516.71906337002
995,145809.90436999226
996,119353.4039250724
997,120297.52896060015
998,189091.79258012387
999,129891.81602244219
1000,122510.40466175228
1001,179311.6492187914
1002,120106.15470127249
1003,140502.70585523918
1004,138483.80929024052
1005,170355.33224136196
1006,178091.0248085265
1007,202481.4332311938
1008,159214.95411513932
1009,128892.58243353944
1010,120808.40397391841
1011,205720.25237464532
1012,126772.039310653
1013,125661.80361210322
1014,126718.92044666223
1015,157208.07327175653
1016,111387.84657820873
1017,120866.17709427001
1018,115216.33148269914
1019,146870.5915738698
1020,150721.12879911996
1021,131644.3536980413
1022,116591.07060906291
1023,130046.30379610695
1024,125872.13017833885
1025,209042.66699974984
1026,111468.85879939422
1027,206359.8208052572
1028,119399.726674214
1029,136636.65104219876
1030,133594.56998491473
1031,125828.77581717446
1032,146205.8467447944
1033,155265.67768235586
1034,145338.94566819957
1035,128325.70278764609
1036,127529.57982154563
1037,149376.58357359562
1038,121113.02351430804
1039,157316.46789680747
1040,122120.72976782499
1041,136603.86570974253
1042,129288.2642894797
1043,121102.76595934667
1044,152143.02292541694
1045,113932.89739430137
1046,137528.57683041506
1047,127761.14344269014
1048,129961.70870599523
1049,138394.04932611668
1050,139423.62218368426
1051,132159.01782325935
1052,110291.51978083793
1053,111910.86156797595
1054,132223.437064101
1055,116653.07004142739
1056,136370.23045879975
1057,125834.38344246463
1058,125479.86769324448
1059,113053.17431272008
1060,134430.45413135178
1061,170525.00877418113
1062,123540.24426871288
1063,132346.77776411478
1064,149809.50796793588
1065,158643.93401697604
1066,116387.68602649763
1067,175629.45569110918
1068,150488.10075630993
1069,143912.58538514015
1070,119892.88676089875
1071,153105.49325774895
1072,198120.60353417695
1073,178958.05931755644
1074,125628.76692989282
1075,195457.71038614598
1076,136716.87197650928
1077,109397.91920670588
1078,186461.34132545628
1079,189863.39216424152
1080,125126.7687856541
1081,190036.8372188746
1082,104873.5278063817
1083,80963.39297107328
1084,185824.24811395258
1085,173732.85573528334
1086,110634.28513168379
1087,188201.76237809006
1088,196556.77414472494
1089,138545.18662933633
1090,122914.66727884766
1091,105640.6708289627
1092,127019.98818483413
1093,153837.92225483013
1094,144796.94377103355
1095,160185.28517009178
1096,114931.26404864201
1097,124249.93246545643
1098,131312.6469038236
1099,193225.6346477014
1100,141108.40764493588
1101,139920.4294074506
1102,175525.96542682406
1103,156905.06672835257
1104,137096.63509750273
1105,158179.00399191678
1106,175963.72953470424
1107,187692.42739282968
1108,125913.80473069125
1109,173078.002027513
1110,133893.9315308389
1111,154265.2763400306
1112,140473.30849946593
1113,147408.21350439746
1114,157423.8216758417
1115,202228.08682146156
1116,144718.03489705082
1117,173165.10714433528
1118,156191.2046838547
1119,114969.3491077784
1120,136478.05654185067
1121,123336.32103301492
1122,154031.78911423683
1123,126320.18181662424
1124,108607.36341463064
1125,120213.60779790021
1126,106149.41926123679
1127,119503.69561402779
1128,154360.482432056
1129,148417.20732661057
1130,118677.26681975788
1131,123578.98934537265
1132,124934.26832692715
1133,102322.53852442815
1134,168405.12108305003
1135,138690.8677965799
1136,150585.40395554178
1137,157677.9597532549
1138,137529.2254915915
1139,111929.83894911874
1140,122503.98898308538
1141,128689.68156306725
1142,135454.89131861262
1143,131631.80659021437
1144,131647.28812479973
1145,109201.38039560895
1146,144387.68754660338
1147,166666.26567022875
1148,120817.25211267732
1149,118008.76664405968
1150,122620.75553141208
1151,116348.2073415434
1152,155744.6187746916
1153,131334.19997042418
1154,146732.90785941482
1155,122352.09507214278
1156,118036.93925764458
1157,127003.17813228327
1158,159271.14186370187
1159,159717.72106026346
1160,120489.07467854209
1161,134958.79485314642
1162,121621.67187317926
1163,140407.47444343846
1164,133141.2156559988
1165,100691.37269320455
1166,116021.83034315286
1167,121889.47682258999
1168,142910.20504336944
1169,128714.56534572388
1170,160630.03354512271
1171,110791.80239916104
1172,184983.20347766206
1173,140829.85271095415
1174,110618.2096125239
1175,142791.06165121042
1176,141425.87974695885
1177,174176.50917330198
1178,116186.51845225226
1179,113078.14445939707
1180,112386.94768472738
1181,107678.79307857133
1182,113455.13631533901
1183,98401.26753479335
1184,178100.76116035657
1185,117289.53901915252
1186,109240.39256291906
1187,175016.86493741826
1188,129335.88864767575
1189,177411.9186307622
1190,144241.42203003075
1191,207940.04877118068
1192,142699.04371010244
1193,105353.22224466107
1194,113544.56979676301
1195,122666.05146677676
1196,147667.0588134632
1197,149340.71206211252
1198,182816.8356554159
1199,133672.28192028496
1200,139474.67498018127
1201,117764.1603857018
1202,122530.59041468427
1203,118241.49158744933
1204,181751.21175195416
1205,134142.6690029241
1206,141468.6415998647
1207,112519.0925436311
1208,145461.2494453201
1209,123457.34727500007
1210,121339.56112910388
1211,111791.1676689547
1212,141252.57735715248
1213,104719.19131136662
1214,103965.69277924224
1215,115321.31886321213
1216,152679.71428889444
1217,136298.9744122884
1218,114698.16144641116
1219,122388.99863313886
1220,104716.09420297667
1221,116478.28618876607
1222,123913.59566920623
1223,117117.55861577205
1224,164450.81379133184
1225,138901.61665340327
1226,119164.71195907821
1227,181467.50394373666
1228,112809.63464645157
1229,113626.76455059927
1230,127019.71800558188
1231,129775.21669546003
1232,100742.61444593268
1233,96547.88502321602
1234,117146.42983552604
1235,168509.53938984708
1236,124147.83733592466
1237,132020.48897760548
1238,144016.28455379512
1239,180579.9248218895
1240,136273.93856172182
1241,208384.942136009
1242,161790.4697514493
1243,149298.9850873351
1244,150296.36222274974
1245,152460.6594767031
1246,109956.87736200477
1247,105266.20870383766
1248,183806.50219774275
1249,108994.04400438606
1250,102069.69910128438
1251,114884.69290179815
1252,137225.04119416093
1253,106285.31998682069
1254,188827.57088132133
1255,170458.32100891043
1256,150815.295964499
1257,195062.3046742361
1258,158920.49542428553
1259,114018.16708936368
1260,114013.06301275082
1261,195164.77780797458
1262,132561.74182708096
1263,156953.42472717172
1264,169836.7836095764
1265,178070.11166188726
1266,154206.55538229644
1267,141178.46551570296
1268,214243.56981883058
1269,160590.9840998737
1270,132254.5662771184
1271,141683.35876272712
1272,156247.50929386914
1273,243281.6451806482
1274,157971.42781102945
1275,160384.34676765278
1276,238514.71124115633
1277,191328.89221896487
1278,163258.4582415542
1279,121140.47999764816
1280,128698.75585449813
1281,157285.1948321676
1282,117542.91826527286
1283,118708.4140175468
1284,110432.04782006284
1285,162803.09888019506
1286,115048.26868936792
1287,138738.87265714165
1288,201569.49629931292
1289,107947.00519483536
1290,154463.1060594283
1291,116567.9922674559
1292,124331.20661900355
1293,148827.31104205805
1294,129464.09962369502
1295,105846.13234630227
1296,104381.43748992635
1297,116933.78532729298
1298,106556.64015263133
1299,158898.36577432975
1300,142747.51198671758
1301,113328.48375423951
1302,106582.77786494745
1303,161066.9624111913
1304,118965.9494060278
1305,150166.69555841014
1306,145085.13806769252
1307,141269.28155561024
1308,128425.14742967952
1309,124016.47621224634
1310,117823.73779309617
1311,118804.93714851222
1312,114948.80168851581
1313,114642.81058572046
1314,153559.99886283092
1315,117647.70322556235
1316,110943.37194508966
1317,112543.75422696117
1318,120136.32833525166
1319,103402.16422303347
1320,111223.9147596322
1321,107855.67229487095
1322,102699.54346267134
1323,109838.99156648852
1324,106388.92544164881
1325,123472.1997646261
1326,109555.97825976834
1327,184073.29178351862
1328,114160.1963784853
1329,100870.96139231324
1330,168821.75126964206
1331,141062.20120836794
1332,121268.37484108657
1333,209399.60585246235
1334,112995.93541484233
1335,108004.37686359603
1336,132812.8515138533
1337,131012.76343242452
1338,117966.61834993679
1339,125850.92766804807
1340,144383.81427759677
1341,109277.5197880473
1342,136783.10078332992
1343,110955.68611736875
1344,107216.91244378872
1345,108174.34844201058
1346,111442.52414305415
1347,131850.58038485376
1348,161200.07568814792
1349,163465.85104807373
1350,121667.85602573212
1351,128335.55779058859
1352,148434.57853358798
1353,124102.76531545073
1354,130811.14041221887
1355,167919.97810630244
1356,126746.90741181001
1357,150441.78373495117
1358,107618.11254788644
1359,112982.23052949109
1360,105426.54645681754
1361,105056.20250908844
1362,124297.13346502604
1363,94470.01571812388
1364,124335.31510464352
1365,98191.1038001026
1366,153872.72225083457
1367,147097.02817116585
1368,99535.62821177836
1369,103542.12078267732
1370,99513.85737898387
1371,104829.50879857806
1372,100694.27146199718
1373,129402.20249496493
1374,112336.341136612
1375,103036.05287389632
