code_from,pop_from
142,248612.5827466569
143,402167.115593179
144,538751.5143783885
145,543035.1971808836
146,345874.32379817846
147,455727.4068860819
148,291299.8200242922
149,253021.79010473075
150,65206.30644454714
151,132581.1936966672
152,9000943.900405616
153,69979.14348112047
154,35986.1777315872
155,123223.39578909252
156,454419.7860807253
157,133816.62266235938
158,203799.53867622593
159,282116.14546646294
160,2472553.6177530033
161,408496.9063858758
162,440713.31349780515
163,775458.9403408549
164,171299.24994039047
165,235035.55913824536
166,2216846.055185031
167,86154.15265204385
168,1318173.2064161838
169,118388.14828953892
170,78056.53626011312
171,854980.6885489201
172,96910.49492682016
173,265680.4576315498
174,828715.4582069169
175,727270.4301608588
176,58369.89793294371
177,98385.59383749263
178,152539.68582414254
179,46960.82066268707
180,539843.6950545991
181,278650.58441344963
182,168028.13058807148
183,56315.84743773745
184,71256.90152438753
185,182452.5882516444
186,41416.361369321705
187,32334.415703483624
188,52195.38207614573
189,39818.54222131707
190,992853.8594490079
191,67949.29800992052
192,184441.28470966674
193,51395.862563739065
194,2190757.83337994
195,171342.66143002047
196,17468.435846202075
197,35710.57790388714
198,264424.5860800841
199,30151.571652667248
200,659789.4150940735
201,48911.38235436287
202,106967.23112199386
203,5124.304148513707
204,46413.243777347845
205,162810.4980546264
206,29114.53282805218
207,13176.774584647908
208,350749.727619527
209,48041.133101671934
210,69081.95000740176
211,46582.59504258027
212,15809.937334624876
213,8702.44873915962
214,146807.13997491484
215,34658.26337530755
216,15759.674165771692
217,11433.251884588622
218,9783.06058104802
219,151761.85259286605
220,269147.1956964086
221,645437.7239998776
222,85162.48137094616
223,104601.43371352181
224,62087.34629151481
225,2185678.142308646
226,308441.7422018158
227,93290.28411104926
228,55581.56213774672
229,98763.7673499519
230,201840.46648021974
231,146764.5185255229
232,324973.0411320301
233,284464.1040155967
234,116067.03964247974
235,144268.81485335738
236,210940.29428283358
237,26583.85969408974
238,589652.3786182064
239,801718.513862533
240,1490209.7541026187
241,274784.9032968478
242,214207.1943404543
243,291865.8794266479
244,522375.17678398045
245,108742.75051400246
246,848269.9672801595
247,70703.14584857557
248,1036465.186776902
249,66072.85196308093
250,252807.32835877477
251,154749.24670166965
252,2754123.929684566
253,1624377.6313242496
254,5563378.041716589
255,166207.18591181934
256,1671787.9872156386
257,20450.302533574402
258,696156.4563518794
259,14158.171775314026
260,76930.44617552194
261,118180.72440755035
262,1450748.0812232397
263,175000.8019158314
264,619702.2154758298
265,47188.827302485006
266,515772.263376564
267,85376.47926593758
268,47920.75939891103
269,540637.8815472454
270,99032.57920212438
