CZ20,CZ2010,CZ2010_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
12,569,NA,13.001902595162392,2.2032567366953666e-4,2.2032567366953666e-4,59012.199434659444,7,100,5070,building_footprint_area
297,618,NA,229040.72493319993,0.6964053319425693,0.6964053319425693,328889.9645473828,72318,100,5070,building_footprint_area
110,566,NA,9.294601082801819,1.9649755571906746e-5,1.9649755571906746e-5,473013.572549997,4,100,5070,building_footprint_area
6,564,NA,297149.0996869812,0.6469608411303024,0.6469608411303024,459299.9773646784,86855,100,5070,building_footprint_area
8,564,NA,352.2042496204376,0.001010246801261014,0.001010246801261014,348631.8879513481,166,100,5070,building_footprint_area
6,566,NA,142.52729971706867,3.1031418841961705e-4,3.1031418841961705e-4,459299.9773646784,69,100,5070,building_footprint_area
5,564,NA,2289.9442492723465,0.001813737745823896,0.001813737745823896,1262555.3250710631,722,100,5070,building_footprint_area
6,563,NA,1443.8134934678674,0.0031435087407406894,0.0031435087407406894,459299.9773646784,502,100,5070,building_footprint_area
12,618,NA,0.8333727419376373,1.412204171207649e-5,1.412204171207649e-5,59012.199434659444,2,100,5070,building_footprint_area
6,594,NA,159906.39434784232,0.34815241068666253,0.34815241068666253,459299.9773646784,40648,100,5070,building_footprint_area
302,620,NA,156435.78944694763,0.8982226074310041,0.8982226074310041,174161.49198734574,40910,100,5070,building_footprint_area
12,567,NA,13.900156378746033,2.3554716671993925e-4,2.3554716671993925e-4,59012.199434659444,8,100,5070,building_footprint_area
4,567,NA,332443.325972736,0.9067166598350183,0.9067166598350183,366645.216415485,66744,100,5070,building_footprint_area
5,567,NA,134.3198543190956,1.0638730172995421e-4,1.0638730172995421e-4,1262555.3250710631,73,100,5070,building_footprint_area
4,571,NA,67.62341047823429,1.8443827288776884e-4,1.8443827288776884e-4,366645.216415485,29,100,5070,building_footprint_area
4,563,NA,21823.98197844997,0.05952343301192528,0.05952343301192528,366645.216415485,6421,100,5070,building_footprint_area
7,565,NA,636328.1614390824,0.8053161286858317,0.8053161286858317,790159.4650506813,106009,100,5070,building_footprint_area
7,564,NA,23.256598085165024,2.94327906123017e-5,2.94327906123017e-5,790159.4650506813,15,100,5070,building_footprint_area
4,572,NA,12306.707029150333,0.03356571006016967,0.03356571006016967,366645.216415485,5027,100,5070,building_footprint_area
1,564,NA,35.918336257338524,7.834894502226681e-5,7.834894502226681e-5,458440.5858576719,21,100,5070,building_footprint_area
1,560,NA,458345.3959886546,0.9997923616015819,0.9997923616015819,458440.5858576719,92144,100,5070,building_footprint_area
6,560,NA,190.10999530553818,4.139124856838241e-4,4.139124856838241e-4,459299.9773646784,77,100,5070,building_footprint_area
6,565,NA,375.9479913711548,8.185238621787626e-4,8.185238621787626e-4,459299.9773646784,151,100,5070,building_footprint_area
1,563,NA,22.234588623046875,4.8500480343487425e-5,4.8500480343487425e-5,458440.5858576719,5,100,5070,building_footprint_area
5,560,NA,10.86995992064476,8.6094919603091e-6,8.6094919603091e-6,1262555.3250710631,9,100,5070,building_footprint_area
1,565,NA,10.688686281442642,2.3315314156676926e-5,2.3315314156676926e-5,458440.5858576719,13,100,5070,building_footprint_area
1,567,NA,11.794892401434481,2.5728290132445516e-5,2.5728290132445516e-5,458440.5858576719,27,100,5070,building_footprint_area
7,560,NA,55.54797288775444,7.029969942104227e-5,7.029969942104227e-5,790159.4650506813,31,100,5070,building_footprint_area
4,560,NA,3.578024670481682,9.758819998968807e-6,9.758819998968807e-6,366645.216415485,5,100,5070,building_footprint_area
3,562,NA,53084.804789751535,0.17408055043000886,0.17408055043000886,304943.9162423542,19811,100,5070,building_footprint_area
7,562,NA,7.999999910593033,1.0124538481710029e-5,1.0124538481710029e-5,790159.4650506813,4,100,5070,building_footprint_area
3,560,NA,72.17345048487186,2.3667778447336528e-4,2.3667778447336528e-4,304943.9162423542,35,100,5070,building_footprint_area
9,567,NA,12549.078232369851,0.060149025953054505,0.060149025953054505,208633.10807666671,6731,100,5070,building_footprint_area
2,567,NA,33457.996049367124,0.04864873176732215,0.04864873176732215,687746.5215206535,13547,100,5070,building_footprint_area
1,562,NA,5.794088959693909,1.263869111600156e-5,1.263869111600156e-5,458440.5858576719,5,100,5070,building_footprint_area
3,568,NA,251753.89288619987,0.82557440721696,0.82557440721696,304943.9162423542,65152,100,5070,building_footprint_area
11,570,NA,67475.05461428361,0.6421819317529077,0.6421819317529077,105071.55570400879,25702,100,5070,building_footprint_area
2,570,NA,43.21760719642043,6.283944134077686e-5,6.283944134077686e-5,687746.5215206535,49,100,5070,building_footprint_area
11,567,NA,204.9966966882348,0.0019510199055748213,0.0019510199055748213,105071.55570400879,86,100,5070,building_footprint_area
9,622,NA,35.576687306165695,1.7052273071200318e-4,1.7052273071200318e-4,208633.10807666671,31,100,5070,building_footprint_area
1,570,NA,8.076646491885185,1.761765153662174e-5,1.761765153662174e-5,458440.5858576719,7,100,5070,building_footprint_area
2,561,NA,653881.0229914947,0.9507587498163133,0.9507587498163133,687746.5215206535,107581,100,5070,building_footprint_area
1,568,NA,0.6826300024986267,1.489026110595184e-6,1.489026110595184e-6,458440.5858576719,1,100,5070,building_footprint_area
11,560,NA,37370.97948449431,0.3556717061444299,0.3556717061444299,105071.55570400879,15300,100,5070,building_footprint_area
304,622,NA,299428.8065195516,0.9209169985990484,0.9209169985990484,325142.0127710313,96583,100,5070,building_footprint_area
11,568,NA,11.060306072235107,1.0526451234235532e-4,1.0526451234235532e-4,105071.55570400879,5,100,5070,building_footprint_area
11,561,NA,1.4229907393455505,1.3543063389621625e-5,1.3543063389621625e-5,105071.55570400879,3,100,5070,building_footprint_area
305,561,NA,452286.36371388077,0.999790953091975,0.999790953091975,452380.93254907965,84513,100,5070,building_footprint_area
94,568,NA,8.67051550745964,2.902740924245105e-5,2.902740924245105e-5,298700.9772397969,4,100,5070,building_footprint_area
94,578,NA,298516.32570769824,0.9993818181185581,0.9993818181185581,298700.9772397969,68562,100,5070,building_footprint_area
3,578,NA,18.357956558465958,6.020109135043694e-5,6.020109135043694e-5,304943.9162423542,11,100,5070,building_footprint_area
3,584,NA,0.6290317177772522,2.0627783807870074e-6,2.0627783807870074e-6,304943.9162423542,1,100,5070,building_footprint_area
100,584,NA,784080.2329121893,0.9984816126871444,0.9984816126871444,785272.5808360642,103863,100,5070,building_footprint_area
11,584,NA,8.041611731052399,7.653462135562144e-5,7.653462135562144e-5,105071.55570400879,6,100,5070,building_footprint_area
100,570,NA,6.615296840667725,8.42420454006499e-6,8.42420454006499e-6,785272.5808360642,2,100,5070,building_footprint_area
2,584,NA,130.95529502630234,1.904121517572367e-4,1.904121517572367e-4,687746.5215206535,42,100,5070,building_footprint_area
56,242,NA,83270.90397306648,0.9950522507466256,0.9950522507466256,83684.95615238813,15548,100,5070,building_footprint_area
46,238,NA,227689.42007088137,0.9996039009186917,0.9996039009186917,227779.64337836427,50714,100,5070,building_footprint_area
313,290,NA,68194.82126689889,0.9939283791791266,0.9939283791791266,68611.40369411744,28344,100,5070,building_footprint_area
46,242,NA,53.28453250229359,2.3393017792104785e-4,2.3393017792104785e-4,227779.64337836427,17,100,5070,building_footprint_area
319,238,NA,0.4413319528102875,4.057233949662145e-6,4.057233949662145e-6,108776.56016041129,1,100,5070,building_footprint_area
52,240,NA,67971.44818608533,0.7347138066465151,0.7347138066465151,92514.18385116546,27272,100,5070,building_footprint_area
319,239,NA,8648.395797607489,0.07950606072534211,0.07950606072534211,108776.56016041129,6357,100,5070,building_footprint_area
52,239,NA,11992.282950166613,0.12962642538639807,0.12962642538639807,92514.18385116546,7067,100,5070,building_footprint_area
46,240,NA,27.563522018492222,1.2100959334942198e-4,1.2100959334942198e-4,227779.64337836427,31,100,5070,building_footprint_area
319,339,NA,46408.98483583401,0.4266450857371783,0.4266450857371783,108776.56016041129,19274,100,5070,building_footprint_area
41,235,NA,66255.05672792788,0.9976669588600293,0.9976669588600293,66409.99397597904,27566,100,5070,building_footprint_area
43,136,NA,72243.77852651454,0.9968529064109793,0.9968529064109793,72471.85423435993,29720,100,5070,building_footprint_area
43,235,NA,5.276714861392975,7.281054027304313e-5,7.281054027304313e-5,72471.85423435993,13,100,5070,building_footprint_area
310,404,NA,86302.72592146415,0.13328245574524114,0.13328245574524114,647517.5253855239,23926,100,5070,building_footprint_area
310,337,NA,72394.64430418005,0.11180337437365448,0.11180337437365448,647517.5253855239,27858,100,5070,building_footprint_area
42,236,NA,308413.26107101375,0.5421206231545715,0.5421206231545715,568901.546811433,54157,100,5070,building_footprint_area
41,239,NA,5.006842106580734,7.539290108039678e-5,7.539290108039678e-5,66409.99397597904,5,100,5070,building_footprint_area
439,236,NA,39959.68949678261,0.3252912489031164,0.3252912489031164,122842.80512164673,15208,100,5070,building_footprint_area
43,236,NA,187.57782673835754,0.0025882851862982174,0.0025882851862982174,72471.85423435993,125,100,5070,building_footprint_area
52,238,NA,79.89098260644823,8.635538820185116e-4,8.635538820185116e-4,92514.18385116546,58,100,5070,building_footprint_area
41,136,NA,15.870992839336395,2.38985006459676e-4,2.38985006459676e-4,66409.99397597904,8,100,5070,building_footprint_area
42,136,NA,99.78155535459518,1.75393362724796e-4,1.75393362724796e-4,568901.546811433,106,100,5070,building_footprint_area
43,573,NA,27.21912606060505,3.7558202902582944e-4,3.7558202902582944e-4,72471.85423435993,31,100,5070,building_footprint_area
42,573,NA,260386.70305453893,0.45770081750339514,0.45770081750339514,568901.546811433,46233,100,5070,building_footprint_area
41,240,NA,130.0947682261467,0.0019589637106909373,0.0019589637106909373,66409.99397597904,64,100,5070,building_footprint_area
52,235,NA,134.14485621452332,0.0014499923215053408,0.0014499923215053408,92514.18385116546,35,100,5070,building_footprint_area
52,138,NA,12333.640505090356,0.13331621154365272,0.13331621154365272,92514.18385116546,6196,100,5070,building_footprint_area
47,136,NA,7642.355035749264,0.1597089790902765,0.1597089790902765,47851.755607487634,4846,100,5070,building_footprint_area
47,235,NA,62.62371404469013,0.0013087025386983094,0.0013087025386983094,47851.755607487634,35,100,5070,building_footprint_area
433,135,NA,66010.11902536731,0.4383225548171463,0.4383225548171463,150597.13058321754,23489,100,5070,building_footprint_area
53,240,NA,99455.88921578601,0.9997735568225613,0.9997735568225613,99478.41542426124,27728,100,5070,building_footprint_area
52,136,NA,2.7763710021972656,3.001021991032016e-5,3.001021991032016e-5,92514.18385116546,1,100,5070,building_footprint_area
47,138,NA,40115.76113273669,0.8383341556325167,0.8383341556325167,47851.755607487634,19745,100,5070,building_footprint_area
42,135,NA,0.18893404304981232,3.3210323316704923e-7,3.3210323316704923e-7,568901.546811433,1,100,5070,building_footprint_area
56,238,NA,21.676067799329758,2.590198859620384e-4,2.590198859620384e-4,83684.95615238813,9,100,5070,building_footprint_area
54,141,NA,25537.710617918987,0.23528089603932978,0.23528089603932978,108541.36926463456,8882,100,5070,building_footprint_area
50,141,NA,274063.92941617133,0.9996347561102615,0.9996347561102615,274164.06616612436,71216,100,5070,building_footprint_area
50,573,NA,83.82123216986656,3.0573383792417463e-4,3.0573383792417463e-4,274164.06616612436,30,100,5070,building_footprint_area
54,140,NA,83003.65864671557,0.7647191039606702,0.7647191039606702,108541.36926463456,23870,100,5070,building_footprint_area
43,140,NA,3.1856954470276833,4.395769199896227e-5,4.395769199896227e-5,72471.85423435993,3,100,5070,building_footprint_area
43,141,NA,4.816344738006592,6.645814142455175e-5,6.645814142455175e-5,72471.85423435993,3,100,5070,building_footprint_area
47,240,NA,25.681545048952103,5.366897143672105e-4,5.366897143672105e-4,47851.755607487634,16,100,5070,building_footprint_area
47,140,NA,5.334179908037186,1.114730241413027e-4,1.114730241413027e-4,47851.755607487634,8,100,5070,building_footprint_area
56,338,NA,5,5.97478953193825e-5,5.97478953193825e-5,83684.95615238813,1,100,5070,building_footprint_area
46,142,NA,9.375252962112427,4.1159310037812355e-5,4.1159310037812355e-5,227779.64337836427,3,100,5070,building_footprint_area
39,238,NA,73.5626229941845,7.619107706039037e-4,7.619107706039037e-4,96550.18124481622,33,100,5070,building_footprint_area
51,142,NA,47784.80869778106,0.0355894866223591,0.0355894866223591,1342666.4229475074,5571,100,5070,building_footprint_area
39,142,NA,64493.42500842974,0.6679782904280399,0.6679782904280399,96550.18124481622,16162,100,5070,building_footprint_area
53,138,NA,10.057659283280373,1.0110393536513314e-4,1.0110393536513314e-4,99478.41542426124,15,100,5070,building_footprint_area
49,140,NA,763605.3281372616,0.9990950480195678,0.9990950480195678,764296.9802031347,123891,100,5070,building_footprint_area
49,138,NA,0.1266976147890091,1.6577013657091177e-7,1.6577013657091177e-7,764296.9802031347,1,100,5070,building_footprint_area
443,141,NA,47813.48565540044,0.42666250628152613,0.42666250628152613,112063.94972951175,18436,100,5070,building_footprint_area
51,338,NA,1031209.510951898,0.7680310562083773,0.7680310562083773,1342666.4229475074,92022,100,5070,building_footprint_area
39,133,NA,31952.258421425708,0.33093939347877943,0.33093939347877943,96550.18124481622,11037,100,5070,building_footprint_area
49,240,NA,1.799465000629425,2.3544054827367806e-6,2.3544054827367806e-6,764296.9802031347,3,100,5070,building_footprint_area
53,140,NA,12.468549191951752,1.2533924207352087e-4,1.2533924207352087e-4,99478.41542426124,9,100,5070,building_footprint_area
39,240,NA,4.768629912286997,4.939017048756731e-5,4.939017048756731e-5,96550.18124481622,7,100,5070,building_footprint_area
49,133,NA,36.014470279216766,4.712104222843436e-5,4.712104222843436e-5,764296.9802031347,27,100,5070,building_footprint_area
45,237,NA,212748.4771167105,0.9993233178796257,0.9993233178796257,212892.5376905268,63473,100,5070,building_footprint_area
45,140,NA,138.4694889485836,6.504196457551324e-4,6.504196457551324e-4,212892.5376905268,47,100,5070,building_footprint_area
49,237,NA,645.0960830301046,8.44038508249308e-4,8.44038508249308e-4,764296.9802031347,211,100,5070,building_footprint_area
57,241,NA,34822.12429737393,0.3871809730792515,0.3871809730792515,89937.5917686075,16379,100,5070,building_footprint_area
39,140,NA,6.5288944989442825,6.762177361831539e-5,6.762177361831539e-5,96550.18124481622,6,100,5070,building_footprint_area
49,134,NA,6.902942538261414,9.031754301092164e-6,9.031754301092164e-6,764296.9802031347,3,100,5070,building_footprint_area
40,134,NA,154905.9762351663,0.9992534213176132,0.9992534213176132,155021.7121407577,40535,100,5070,building_footprint_area
45,241,NA,5.591084867715836,2.6262474619206086e-5,2.6262474619206086e-5,212892.5376905268,9,100,5070,building_footprint_area
39,621,NA,17.062836937606335,1.76725063771151e-4,1.76725063771151e-4,96550.18124481622,20,100,5070,building_footprint_area
40,140,NA,74.21558547019958,4.78743167297835e-4,4.78743167297835e-4,155021.7121407577,34,100,5070,building_footprint_area
39,134,NA,2.5748306177556515,2.6668314699760276e-5,2.6668314699760276e-5,96550.18124481622,9,100,5070,building_footprint_area
57,237,NA,6.192215144634247,6.885013288509717e-5,6.885013288509717e-5,89937.5917686075,4,100,5070,building_footprint_area
44,140,NA,2.7980098128318787,3.875283497028894e-5,3.875283497028894e-5,72201.42255339667,2,100,5070,building_footprint_area
44,137,NA,72194.17786473676,0.9998996600287958,0.9998996600287958,72201.42255339667,21172,100,5070,building_footprint_area
40,133,NA,6.92197498306632,4.4651648388331934e-5,4.4651648388331934e-5,155021.7121407577,21,100,5070,building_footprint_area
49,137,NA,1.712407410144806,2.240500034017775e-6,2.240500034017775e-6,764296.9802031347,2,100,5070,building_footprint_area
44,237,NA,4.446678847074509,6.158713623385967e-5,6.158713623385967e-5,72201.42255339667,4,100,5070,building_footprint_area
57,188,NA,55105.578284076415,0.6127090708171584,0.6127090708171584,89937.5917686075,25050,100,5070,building_footprint_area
55,241,NA,54394.59266947443,0.225968439816536,0.225968439816536,240717.65381766343,14703,100,5070,building_footprint_area
55,237,NA,20.598238319158554,8.557011915196346e-5,8.557011915196346e-5,240717.65381766343,21,100,5070,building_footprint_area
55,139,NA,92423.41349924705,0.38394946126076435,0.38394946126076435,240717.65381766343,19961,100,5070,building_footprint_area
48,237,NA,28834.74095905479,0.9999362066191553,0.9999362066191553,28836.58054201957,9931,100,5070,building_footprint_area
48,241,NA,1.8395829647779465,6.3793380844770275e-05,6.3793380844770275e-05,28836.58054201957,4,100,5070,building_footprint_area
40,617,NA,7.964252233505249,5.1375075939516206e-5,5.1375075939516206e-5,155021.7121407577,4,100,5070,building_footprint_area
40,137,NA,26.634092904627323,1.7180879076115422e-4,1.7180879076115422e-4,155021.7121407577,23,100,5070,building_footprint_area
55,214,NA,93864.78034542152,0.38993725161728826,0.38993725161728826,240717.65381766343,33873,100,5070,building_footprint_area
243,174,NA,282121.6442123214,0.9666139966978379,0.9666139966978379,291865.8794266479,57642,100,5070,building_footprint_area
244,175,NA,522337.91327253135,0.9999286652331405,0.9999286652331405,522375.17678398045,99594,100,5070,building_footprint_area
37,20,NA,213229.18387771142,0.0113393917632081,0.0113393917632081,18804287.595879428,36300,100,5070,building_footprint_area
364,113,NA,239440.95983477822,0.9819465595404376,0.9819465595404376,243843.16794881318,25052,100,5070,building_footprint_area
34,17,NA,148141.78463666642,0.389794937444982,0.389794937444982,380050.5609634195,25581,100,5070,building_footprint_area
37,17,NA,1.6151533126831055,8.589282122216813e-8,8.589282122216813e-8,18804287.595879428,3,100,5070,building_footprint_area
32,15,NA,170644.95073393313,0.6346732008781351,0.6346732008781351,268870.578587261,48854,100,5070,building_footprint_area
538,119,NA,23973.66870941792,0.9992583701597895,0.9992583701597895,23991.46149317152,11009,100,5070,building_footprint_area
74,39,NA,188809.36077775992,0.8707657685719496,0.8707657685719496,216831.40012199385,44700,100,5070,building_footprint_area
34,18,NA,231907.96518548194,0.610202928256705,0.610202928256705,380050.5609634195,42353,100,5070,building_footprint_area
37,81,NA,13833.685380451381,7.356665499778226e-4,7.356665499778226e-4,18804287.595879428,727,100,5070,building_footprint_area
32,177,NA,98216.38120387634,0.36529240841426075,0.36529240841426075,268870.578587261,18865,100,5070,building_footprint_area
37,33,NA,18574459.837777577,0.9877779066646368,0.9877779066646368,18804287.595879428,689391,100,5070,building_footprint_area
35,18,NA,4884857.569364951,0.9999713628842609,0.9999713628842609,4884997.461602644,296236,100,5070,building_footprint_area
36,19,NA,47641.82752845122,0.4416364091779509,0.4416364091779509,107875.67903907725,8663,100,5070,building_footprint_area
38,21,NA,199209.59259416035,0.5305822723752702,0.5305822723752702,375454.6711527961,13352,100,5070,building_footprint_area
38,28,NA,176191.44119737745,0.46927486787259626,0.46927486787259626,375454.6711527961,11774,100,5070,building_footprint_area
35,21,NA,0.14511072635650635,2.970538418844934e-8,2.970538418844934e-8,4884997.461602644,1,100,5070,building_footprint_area
35,19,NA,135.63329005241394,2.7765273394413617e-5,2.7765273394413617e-5,4884997.461602644,19,100,5070,building_footprint_area
33,16,NA,1208999.7180016623,0.9999203485145544,0.9999203485145544,1209096.024296044,123759,100,5070,building_footprint_area
35,16,NA,4.113836914300919,8.421369604870322e-7,8.421369604870322e-7,4884997.461602644,8,100,5070,building_footprint_area
33,18,NA,35.482703387737274,2.9346472633053195e-5,2.9346472633053195e-5,1209096.024296044,8,100,5070,building_footprint_area
36,178,NA,60231.99865315552,0.5583464149628841,0.5583464149628841,107875.67903907725,17701,100,5070,building_footprint_area
63,25,NA,50088.02193854563,0.9841762545521545,0.9841762545521545,50893.34527923353,10120,100,5070,building_footprint_area
69,32,NA,121182.4343632611,0.9999749841123491,0.9999749841123491,121185.46592526161,34552,100,5070,building_footprint_area
69,109,NA,1.255757987499237,1.0362282126090082e-5,1.0362282126090082e-5,121185.46592526161,3,100,5070,building_footprint_area
65,27,NA,135218.26716495957,0.9996071494135279,0.9996071494135279,135271.40861716773,20832,100,5070,building_footprint_area
65,32,NA,31.374689891934395,2.3193881258920025e-4,2.3193881258920025e-4,135271.40861716773,21,100,5070,building_footprint_area
458,32,NA,5.746230363845825,7.237077131202742e-4,7.237077131202742e-4,7939.987732161768,3,100,5070,building_footprint_area
458,110,NA,7934.241501797922,0.9992762922868798,0.9992762922868798,7939.987732161768,3279,100,5070,building_footprint_area
61,27,NA,15582.9955620002,0.031035435296718986,0.031035435296718986,502103.3348820987,5921,100,5070,building_footprint_area
61,32,NA,19.425244864076376,3.868774316871986e-5,3.868774316871986e-5,502103.3348820987,21,100,5070,building_footprint_area
61,24,NA,485819.7076990097,0.967569171419838,0.967569171419838,502103.3348820987,82165,100,5070,building_footprint_area
68,32,NA,32495.917311610654,0.5882974658089687,0.5882974658089687,55237.22130423505,6855,100,5070,building_footprint_area
68,24,NA,62.778823774307966,0.0011365311703232745,0.0011365311703232745,55237.22130423505,55,100,5070,building_footprint_area
67,31,NA,158205.59215005196,0.9980100237545534,0.9980100237545534,158521.04526453174,36578,100,5070,building_footprint_area
68,35,NA,22669.458758308552,0.4104018671295922,0.4104018671295922,55237.22130423505,7616,100,5070,building_footprint_area
62,24,NA,22259.974353856058,0.008877475247669714,0.008877475247669714,2507466.7890174263,4289,100,5070,building_footprint_area
62,35,NA,2483057.6372234183,0.9902654137231572,0.9902654137231572,2507466.7890174263,169730,100,5070,building_footprint_area
61,35,NA,681.2063762247562,0.0013567055402743213,0.0013567055402743213,502103.3348820987,227,100,5070,building_footprint_area
67,22,NA,138.09175792336464,8.71125708847833e-4,8.71125708847833e-4,158521.04526453174,22,100,5070,building_footprint_area
58,22,NA,5784531.170122733,0.9960858228551719,0.9960858228551719,5807261.821618947,244227,100,5070,building_footprint_area
361,23,NA,605612.0490583983,0.9530332052899381,0.9530332052899381,635457.4485934675,49052,100,5070,building_footprint_area
68,23,NA,9.066410541534424,1.6413589111585706e-4,1.6413589111585706e-4,55237.22130423505,2,100,5070,building_footprint_area
58,31,NA,11.52961116284132,1.9853782241950127e-6,1.9853782241950127e-6,5807261.821618947,11,100,5070,building_footprint_area
62,22,NA,77.94617420434952,3.108562575813554e-5,3.108562575813554e-5,2507466.7890174263,39,100,5070,building_footprint_area
59,23,NA,240413.7835622622,0.06816918229897016,0.06816918229897016,3526722.41993277,47861,100,5070,building_footprint_area
62,23,NA,2071.2312659472227,8.260254034147561e-4,8.260254034147561e-4,2507466.7890174263,169,100,5070,building_footprint_area
59,35,NA,4.172780990600586,1.1831895152894203e-6,1.1831895152894203e-6,3526722.41993277,1,100,5070,building_footprint_area
58,35,NA,255.2528568059206,4.3954081053428597e-5,4.3954081053428597e-5,5807261.821618947,103,100,5070,building_footprint_area
60,23,NA,862246.3406428664,0.49539101135493246,0.49539101135493246,1740536.9110040097,73225,100,5070,building_footprint_area
66,29,NA,31925.420186222764,0.034070399717743366,0.034070399717743366,937042.7247907065,5915,100,5070,building_footprint_area
60,35,NA,226.21091873943806,1.2996617153551243e-4,1.2996617153551243e-4,1740536.9110040097,80,100,5070,building_footprint_area
60,26,NA,877946.3687222209,0.5044112326326864,0.5044112326326864,1740536.9110040097,78813,100,5070,building_footprint_area
60,22,NA,111.30031242966652,6.394596502148533e-5,6.394596502148533e-5,1740536.9110040097,5,100,5070,building_footprint_area
58,23,NA,48.876415783539414,8.41643054590462e-6,8.41643054590462e-6,5807261.821618947,26,100,5070,building_footprint_area
66,26,NA,0.6924408972263336,7.389640609834455e-7,7.389640609834455e-7,937042.7247907065,2,100,5070,building_footprint_area
70,22,NA,10213.115879766643,0.0037805393241877264,0.0037805393241877264,2701497.062713664,408,100,5070,building_footprint_area
58,34,NA,10233.138590143062,0.0017621279881075294,0.0017621279881075294,5807261.821618947,342,100,5070,building_footprint_area
70,34,NA,2690917.5494803824,0.9960838331533648,0.9960838331533648,2701497.062713664,127041,100,5070,building_footprint_area
64,26,NA,1171651.8944745206,0.652768921120043,0.652768921120043,1794895.339784499,106048,100,5070,building_footprint_area
60,34,NA,6.690407752990723,3.843875824001592e-6,3.843875824001592e-6,1740536.9110040097,13,100,5070,building_footprint_area
70,26,NA,28.94368266314268,1.0713941933391793e-5,1.0713941933391793e-5,2701497.062713664,20,100,5070,building_footprint_area
64,30,NA,623243.4453099784,0.3472310788799569,0.3472310788799569,1794895.339784499,55961,100,5070,building_footprint_area
71,36,NA,697617.2595260771,0.9970892505699582,0.9970892505699582,699653.7763568343,63598,100,5070,building_footprint_area
70,36,NA,6.408159583806992,2.3720771983257204e-6,2.3720771983257204e-6,2701497.062713664,8,100,5070,building_footprint_area
66,30,NA,905037.6677093264,0.9658446128072457,0.9658446128072457,937042.7247907065,63268,100,5070,building_footprint_area
66,33,NA,77.14308566600084,8.232611344720825e-5,8.232611344720825e-5,937042.7247907065,37,100,5070,building_footprint_area
37,30,NA,223.91898874938488,1.1907868756402774e-5,1.1907868756402774e-5,18804287.595879428,102,100,5070,building_footprint_area
37,36,NA,15.13737577199936,8.049959720524804e-7,8.049959720524804e-7,18804287.595879428,5,100,5070,building_footprint_area
71,33,NA,11.59736955165863,1.6575869299308677e-5,1.6575869299308677e-5,699653.7763568343,4,100,5070,building_footprint_area
59,33,NA,2520.6751440688968,7.147359060135354e-4,7.147359060135354e-4,3526722.41993277,119,100,5070,building_footprint_area
59,28,NA,3283184.0491422764,0.9309448428903752,0.9309448428903752,3526722.41993277,160692,100,5070,building_footprint_area
37,28,NA,35.8031827993691,1.9039903860657092e-6,1.9039903860657092e-6,18804287.595879428,12,100,5070,building_footprint_area
38,33,NA,11.04126900434494,2.9407728422831515e-5,2.9407728422831515e-5,375454.6711527961,4,100,5070,building_footprint_area
