CZ20,CZ2000,CZ2000_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
146,548,NA,47106.5501350814,0.13619556843013475,0.13619556843013475,345874.32379817846,13403,100,5070,building_footprint_area
146,280,NA,3.8757678736001253,1.1205711459118541e-5,1.1205711459118541e-5,345874.32379817846,4,100,5070,building_footprint_area
145,320,NA,0.9673445820808411,1.7813662670536273e-6,1.7813662670536273e-6,543035.1971808836,2,100,5070,building_footprint_area
147,202,NA,6.202553406357765,1.3610226887030773e-5,1.3610226887030773e-5,455727.4068860819,6,100,5070,building_footprint_area
146,127,NA,40905.808233991964,0.11826783724443495,0.11826783724443495,345874.32379817846,10191,100,5070,building_footprint_area
155,548,NA,4.163534015417099,3.378850248976539e-5,3.378850248976539e-5,123223.39578909252,2,100,5070,building_footprint_area
146,192,NA,0.8326564878225327,2.407396069991009e-6,2.407396069991009e-6,345874.32379817846,2,100,5070,building_footprint_area
146,320,NA,0.030596155673265457,8.84603266795793e-8,8.84603266795793e-8,345874.32379817846,1,100,5070,building_footprint_area
149,242,NA,216389.2400264314,0.8552197814143342,0.8552197814143342,253021.79010473075,48780,100,5070,building_footprint_area
146,66,NA,208176.5000789424,0.6018848054197157,0.6018848054197157,345874.32379817846,27706,100,5070,building_footprint_area
141,85,NA,146452.20550351916,0.959201919351822,0.959201919351822,152681.30989821604,44368,100,5070,building_footprint_area
141,192,NA,2.8064670264720917,1.838120873041372e-5,1.838120873041372e-5,152681.30989821604,3,100,5070,building_footprint_area
148,235,NA,238072.85563827283,0.8172777299293194,0.8172777299293194,291299.8200242922,45171,100,5070,building_footprint_area
148,320,NA,3.4263377487659454,1.1762237781266787e-5,1.1762237781266787e-5,291299.8200242922,2,100,5070,building_footprint_area
148,224,NA,19340.69030042598,0.06639444644632157,0.06639444644632157,291299.8200242922,3735,100,5070,building_footprint_area
141,548,NA,6212.645021748031,0.04069027850160342,0.04069027850160342,152681.30989821604,2255,100,5070,building_footprint_area
148,127,NA,1.4677908420562744,5.038763298699847e-6,5.038763298699847e-6,291299.8200242922,1,100,5070,building_footprint_area
146,122,NA,49673.72632964561,0.14361784877281258,0.14361784877281258,345874.32379817846,14989,100,5070,building_footprint_area
148,66,NA,33849.316654664464,0.11620095285964023,0.11620095285964023,291299.8200242922,7339,100,5070,building_footprint_area
148,242,NA,15.362907648086548,5.273915942277409e-5,5.273915942277409e-5,291299.8200242922,3,100,5070,building_footprint_area
143,66,NA,73101.02134243026,0.1817677739131143,0.1817677739131143,402167.115593179,22728,100,5070,building_footprint_area
143,122,NA,8.301493704319,2.064190079806664e-5,2.064190079806664e-5,402167.115593179,6,100,5070,building_footprint_area
143,221,NA,329028.3019911748,0.8181382545558763,0.8181382545558763,402167.115593179,57691,100,5070,building_footprint_area
153,443,NA,69958.845831763,0.9997099471592855,0.9997099471592855,69979.14348112047,18126,100,5070,building_footprint_area
153,242,NA,0.03624940291047096,5.180029521260233e-7,5.180029521260233e-7,69979.14348112047,1,100,5070,building_footprint_area
143,235,NA,1.8506319522857666,4.601649116825887e-6,4.601649116825887e-6,402167.115593179,2,100,5070,building_footprint_area
146,221,NA,7,2.023856504620036e-5,2.023856504620036e-5,345874.32379817846,2,100,5070,building_footprint_area
153,235,NA,9.25305461883545,1.3222589129476572e-4,1.3222589129476572e-4,69979.14348112047,1,100,5070,building_footprint_area
148,471,NA,16.112158566713333,5.531125479366825e-5,5.531125479366825e-5,291299.8200242922,8,100,5070,building_footprint_area
150,471,NA,65190.78899360355,0.9997620253041508,0.9997620253041508,65206.30644454714,25812,100,5070,building_footprint_area
150,235,NA,3.524625778198242,5.40534492809474e-5,5.40534492809474e-5,65206.30644454714,2,100,5070,building_footprint_area
148,221,NA,0.5882361233234406,2.019349422441751e-6,2.019349422441751e-6,291299.8200242922,2,100,5070,building_footprint_area
151,349,NA,132552.7480325892,0.9997854472170232,0.9997854472170232,132581.1936966672,40340,100,5070,building_footprint_area
153,471,NA,5.381267994642258,7.68981688964807e-5,7.68981688964807e-5,69979.14348112047,5,100,5070,building_footprint_area
151,471,NA,23.480767130851746,1.771048100877221e-4,1.771048100877221e-4,132581.1936966672,8,100,5070,building_footprint_area
151,221,NA,1.2594735622406006,9.499639633070078e-6,9.499639633070078e-6,132581.1936966672,1,100,5070,building_footprint_area
143,349,NA,7.864746391773224,1.9555916152351406e-5,1.9555916152351406e-5,402167.115593179,5,100,5070,building_footprint_area
162,471,NA,11143.045641216915,0.025284113957842597,0.025284113957842597,440713.31349780515,2949,100,5070,building_footprint_area
160,2,NA,2461248.0709197833,0.9954275827419694,0.9954275827419694,2472553.6177530033,267424,100,5070,building_footprint_area
160,221,NA,6.124673247337341,2.4770638757283233e-6,2.4770638757283233e-6,2472553.6177530033,2,100,5070,building_footprint_area
143,2,NA,19.77538752555847,4.917206494218364e-5,4.917206494218364e-5,402167.115593179,2,100,5070,building_footprint_area
160,349,NA,27.276917815208435,1.1031881217604104e-5,1.1031881217604104e-5,2472553.6177530033,6,100,5070,building_footprint_area
162,50,NA,396225.0400885396,0.8990539381345757,0.8990539381345757,440713.31349780515,76096,100,5070,building_footprint_area
150,349,NA,0.7945311069488525,1.2184881344637104e-5,1.2184881344637104e-5,65206.30644454714,1,100,5070,building_footprint_area
142,384,NA,248589.51284155465,0.9999072054002763,0.9999072054002763,248612.5827466569,66232,100,5070,building_footprint_area
151,384,NA,0.2671966850757599,2.0153437876497007e-6,2.0153437876497007e-6,132581.1936966672,1,100,5070,building_footprint_area
142,2,NA,5.076598048210144,2.0419714851614483e-5,2.0419714851614483e-5,248612.5827466569,4,100,5070,building_footprint_area
150,50,NA,2.745914474129677,4.211117948330446e-5,4.211117948330446e-5,65206.30644454714,2,100,5070,building_footprint_area
142,349,NA,15.780135333538055,6.347279433406011e-5,6.347279433406011e-5,248612.5827466569,6,100,5070,building_footprint_area
154,343,NA,35985.57239563635,0.9999831786538885,0.9999831786538885,35986.1777315872,14466,100,5070,building_footprint_area
154,471,NA,0.6053359508514404,1.6821346111457156e-5,1.6821346111457156e-5,35986.1777315872,1,100,5070,building_footprint_area
150,343,NA,8.452379584312439,1.2962518574028613e-4,1.2962518574028613e-4,65206.30644454714,9,100,5070,building_footprint_area
151,343,NA,3.4382266998291016,2.5932989468290863e-5,2.5932989468290863e-5,132581.1936966672,2,100,5070,building_footprint_area
159,343,NA,14100.4580316348,0.049981038867238516,0.049981038867238516,282116.14546646294,4638,100,5070,building_footprint_area
142,343,NA,2.2131717205047607,8.902090538032196e-6,8.902090538032196e-6,248612.5827466569,1,100,5070,building_footprint_area
163,191,NA,608574.2507126126,0.7847923585033558,0.7847923585033558,775458.9403408549,101294,100,5070,building_footprint_area
266,284,NA,515676.1160632076,0.9998135857234219,0.9998135857234219,515772.263376564,95936,100,5070,building_footprint_area
274,513,NA,304943.07649618154,0.9998913730796929,0.9998913730796929,304976.2051221109,72822,100,5070,building_footprint_area
171,191,NA,40451.88741836604,0.047313217666964266,0.047313217666964266,854980.6885489201,12721,100,5070,building_footprint_area
171,284,NA,60919.45097265951,0.0712524291935207,0.0712524291935207,854980.6885489201,15980,100,5070,building_footprint_area
171,408,NA,753521.5960156046,0.8813317143975349,0.8813317143975349,854980.6885489201,126372,100,5070,building_footprint_area
427,432,NA,164187.2909286156,0.22588955981486442,0.22588955981486442,726847.6288288,45692,100,5070,building_footprint_area
171,236,NA,14.838548749685287,1.735541977546813e-5,1.735541977546813e-5,854980.6885489201,10,100,5070,building_footprint_area
163,587,NA,131108.60150889377,0.16907226764484096,0.16907226764484096,775458.9403408549,34068,100,5070,building_footprint_area
171,587,NA,23.913012882694602,2.796906784325147e-5,2.796906784325147e-5,854980.6885489201,10,100,5070,building_footprint_area
163,408,NA,2.413875088095665,3.1128341715096356e-6,3.1128341715096356e-6,775458.9403408549,5,100,5070,building_footprint_area
167,236,NA,12411.129653224722,0.14405724241001272,0.14405724241001272,86154.15265204385,4888,100,5070,building_footprint_area
167,587,NA,8.380834698677063,9.727719953935666e-5,9.727719953935666e-5,86154.15265204385,5,100,5070,building_footprint_area
163,448,NA,35767.088585590944,0.04612376842269615,0.04612376842269615,775458.9403408549,9242,100,5070,building_footprint_area
167,285,NA,73718.18206291832,0.8556544263240397,0.8556544263240397,86154.15265204385,17539,100,5070,building_footprint_area
163,285,NA,6.585658669471741,8.492594935557771e-6,8.492594935557771e-6,775458.9403408549,5,100,5070,building_footprint_area
418,404,NA,253946.19666486734,0.9998279579904298,0.9998279579904298,253989.89359657222,57151,100,5070,building_footprint_area
167,202,NA,10.297030106186867,1.1951867425095717e-4,1.1951867425095717e-4,86154.15265204385,6,100,5070,building_footprint_area
161,285,NA,9.806138217449188,2.4005416110020868e-5,2.4005416110020868e-5,408496.9063858758,5,100,5070,building_footprint_area
165,448,NA,235003.9761244724,0.9998656245297998,0.9998656245297998,235035.55913824536,48362,100,5070,building_footprint_area
165,191,NA,6.918330699205399,2.9435251093797734e-05,2.9435251093797734e-05,235035.55913824536,7,100,5070,building_footprint_area
165,587,NA,1.5690765380859375,6.675911269932665e-6,6.675911269932665e-6,235035.55913824536,2,100,5070,building_footprint_area
161,236,NA,0.8284693956375122,2.0280922148647084e-6,2.0280922148647084e-6,408496.9063858758,1,100,5070,building_footprint_area
174,202,NA,0.5620588064193726,6.782289395632771e-7,6.782289395632771e-7,828715.4582069169,1,100,5070,building_footprint_area
167,448,NA,6.163071095943451,7.153539215729543e-5,7.153539215729543e-5,86154.15265204385,2,100,5070,building_footprint_area
166,285,NA,98761.11699472903,0.04455028203863522,0.04455028203863522,2216846.055185031,16764,100,5070,building_footprint_area
166,448,NA,13.393062263727188,6.041494055215e-6,6.041494055215e-6,2216846.055185031,9,100,5070,building_footprint_area
424,38,NA,1128290.1338756487,0.9999848146080945,0.9999848146080945,1128307.267663698,155117,100,5070,building_footprint_area
166,25,NA,2118036.1367676016,0.9554277040634731,0.9554277040634731,2216846.055185031,222428,100,5070,building_footprint_area
165,25,NA,23.09560653567314,9.826430783645192e-5,9.826430783645192e-5,235035.55913824536,9,100,5070,building_footprint_area
166,202,NA,5.444613575935364,2.456017892266734e-6,2.456017892266734e-6,2216846.055185031,3,100,5070,building_footprint_area
172,337,NA,96878.06163109338,0.9996653273130917,0.9996653273130917,96910.49492682016,20757,100,5070,building_footprint_area
172,448,NA,11.157377481460571,1.1513074502287726e-4,1.1513074502287726e-4,96910.49492682016,2,100,5070,building_footprint_area
161,25,NA,3.9520119428634644,9.674521106728533e-6,9.674521106728533e-6,408496.9063858758,3,100,5070,building_footprint_area
161,242,NA,8.166424542665482,1.9991398747463917e-5,1.9991398747463917e-5,408496.9063858758,4,100,5070,building_footprint_area
172,25,NA,21.27591824531555,2.1954194188546447e-4,2.1954194188546447e-4,96910.49492682016,10,100,5070,building_footprint_area
166,337,NA,1.387820914387703,6.260339598871547e-7,6.260339598871547e-7,2216846.055185031,4,100,5070,building_footprint_area
149,25,NA,36617.43466183217,0.14472047900173138,0.14472047900173138,253021.79010473075,10682,100,5070,building_footprint_area
225,89,NA,2185364.769284957,0.9998566243502999,0.9998566243502999,2185678.142308646,240459,100,5070,building_footprint_area
170,181,NA,78044.77177272737,0.9998492824822953,0.9998492824822953,78056.53626011312,26977,100,5070,building_footprint_area
170,337,NA,11.104114472866058,1.4225733045421154e-4,1.4225733045421154e-4,78056.53626011312,3,100,5070,building_footprint_area
166,181,NA,26.872172355651855,1.2121803538319644e-5,1.2121803538319644e-5,2216846.055185031,5,100,5070,building_footprint_area
170,25,NA,0.6603729128837585,8.460187250471285e-6,8.460187250471285e-6,78056.53626011312,3,100,5070,building_footprint_area
173,272,NA,265671.0935453987,0.9999647543284342,0.9999647543284342,265680.4576315498,63182,100,5070,building_footprint_area
149,272,NA,14.147401988506317,5.59137692554085e-5,5.59137692554085e-5,253021.79010473075,13,100,5070,building_footprint_area
169,181,NA,66246.02277815156,0.5595663394965459,0.5595663394965459,118388.14828953892,20189,100,5070,building_footprint_area
164,383,NA,155867.3887330878,0.909912850099036,0.909912850099036,171299.24994039047,31397,100,5070,building_footprint_area
164,25,NA,15410.50019549951,0.08996244992819367,0.08996244992819367,171299.24994039047,6582,100,5070,building_footprint_area
173,25,NA,0.9614843130111694,3.6189500785359694e-6,3.6189500785359694e-6,265680.4576315498,1,100,5070,building_footprint_area
166,272,NA,1.7037535905838013,7.685484459323884e-7,7.685484459323884e-7,2216846.055185031,1,100,5070,building_footprint_area
164,181,NA,19.89375102519989,1.1613448997659133e-4,1.1613448997659133e-4,171299.24994039047,12,100,5070,building_footprint_area
173,242,NA,8.402601838111877,3.162672148722639e-5,3.162672148722639e-5,265680.4576315498,5,100,5070,building_footprint_area
149,443,NA,0.9680144786834717,3.825814678976033e-6,3.825814678976033e-6,253021.79010473075,1,100,5070,building_footprint_area
169,463,NA,52123.85108906962,0.44027930026907447,0.44027930026907447,118388.14828953892,15205,100,5070,building_footprint_area
164,272,NA,0.530518651008606,3.097028452799521e-6,3.097028452799521e-6,171299.24994039047,1,100,5070,building_footprint_area
169,89,NA,0.31675949692726135,2.675601413686872e-6,2.675601413686872e-6,118388.14828953892,1,100,5070,building_footprint_area
164,463,NA,0.9367421269416809,5.468454340971445e-6,5.468454340971445e-6,171299.24994039047,1,100,5070,building_footprint_area
168,383,NA,24351.395166351693,0.018473592884320305,0.018473592884320305,1318173.2064161838,6574,100,5070,building_footprint_area
162,272,NA,33331.45278662443,0.07563069180298414,0.07563069180298414,440713.31349780515,9828,100,5070,building_footprint_area
168,26,NA,1293793.0006495812,0.9815045506554583,0.9815045506554583,1318173.2064161838,165296,100,5070,building_footprint_area
169,383,NA,2.147808313369751,1.8142088920226288e-5,1.8142088920226288e-5,118388.14828953892,1,100,5070,building_footprint_area
168,272,NA,8.218812823295593,6.235002185821008e-6,6.235002185821008e-6,1318173.2064161838,3,100,5070,building_footprint_area
169,26,NA,15.809854507446289,1.3354254404571414e-4,1.3354254404571414e-4,118388.14828953892,5,100,5070,building_footprint_area
153,50,NA,5.627077341079712,8.041077757114632e-5,8.041077757114632e-5,69979.14348112047,2,100,5070,building_footprint_area
230,26,NA,41.752656096592546,2.068596888656333e-4,2.068596888656333e-4,201840.46648021974,47,100,5070,building_footprint_area
162,63,NA,0.6037337183952332,1.369901248509117e-6,1.369901248509117e-6,440713.31349780515,1,100,5070,building_footprint_area
235,63,NA,144261.03802623064,0.9999460948845068,0.9999460948845068,144268.81485335738,33644,100,5070,building_footprint_area
162,331,NA,12.667475461959839,2.874311956092728e-5,2.874311956092728e-5,440713.31349780515,13,100,5070,building_footprint_area
231,331,NA,146757.20276908274,0.9999501530988985,0.9999501530988985,146764.5185255229,43261,100,5070,building_footprint_area
162,343,NA,0.5037722438573837,1.1430837880959379e-6,1.1430837880959379e-6,440713.31349780515,2,100,5070,building_footprint_area
203,648,NA,2576.2414934029803,0.5027495282750173,0.5027495282750173,5124.304148513707,1537,100,5070,building_footprint_area
203,653,NA,2548.062655110727,0.49725047172498277,0.49725047172498277,5124.304148513707,1759,100,5070,building_footprint_area
207,653,NA,2756.3988041988923,0.20918615450933928,0.20918615450933928,13176.774584647908,1469,100,5070,building_footprint_area
207,598,NA,10419.519655928714,0.7907488732537296,0.7907488732537296,13176.774584647908,4242,100,5070,building_footprint_area
216,598,NA,3570.843044041656,0.22658101979018963,0.22658101979018963,15759.674165771692,2066,100,5070,building_footprint_area
216,576,NA,8693.385743689141,0.5516221751951087,0.5516221751951087,15759.674165771692,4380,100,5070,building_footprint_area
206,576,NA,13596.884860344464,0.4670136711671263,0.4670136711671263,29114.53282805218,5468,100,5070,building_footprint_area
345,267,NA,49484.08195803242,0.9998937107848529,0.9998937107848529,49489.34214136677,14202,100,5070,building_footprint_area
358,245,NA,381840.31176975975,0.9454177856263738,0.9454177856263738,403885.2638220431,45775,100,5070,building_footprint_area
206,580,NA,15516.485698793433,0.5329464082570862,0.5329464082570862,29114.53282805218,7688,100,5070,building_footprint_area
199,516,NA,30144.139424042427,0.9997535044371672,0.9997535044371672,30151.571652667248,13929,100,5070,building_footprint_area
195,55,NA,114294.94460707775,0.6670547991561222,0.6670547991561222,171342.66143002047,24881,100,5070,building_footprint_area
213,648,NA,5917.056621282361,0.6799300746991543,0.6799300746991543,8702.44873915962,1822,100,5070,building_footprint_area
212,502,NA,15809.937334624876,1,1,15809.937334624876,6066,100,5070,building_footprint_area
195,616,NA,16330.010162182152,0.09530615449703186,0.09530615449703186,171342.66143002047,4680,100,5070,building_footprint_area
199,133,NA,7.432228624820709,2.4649556283289943e-4,2.4649556283289943e-4,30151.571652667248,10,100,5070,building_footprint_area
208,133,NA,350742.3220416737,0.9999788864330599,0.9999788864330599,350749.727619527,58239,100,5070,building_footprint_area
207,502,NA,0.8561245203018188,6.49722369311287e-5,6.49722369311287e-5,13176.774584647908,2,100,5070,building_footprint_area
209,535,NA,38427.29082824988,0.7998831073972427,0.7998831073972427,48041.133101671934,9419,100,5070,building_footprint_area
216,643,NA,3495.445378040895,0.22179680501470164,0.22179680501470164,15759.674165771692,1766,100,5070,building_footprint_area
205,125,NA,144410.61690692697,0.8869859046710497,0.8869859046710497,162810.4980546264,23829,100,5070,building_footprint_area
205,580,NA,23.645526692271233,1.4523342766470534e-4,1.4523342766470534e-4,162810.4980546264,10,100,5070,building_footprint_area
209,643,NA,6668.668751052115,0.1388116457815195,0.1388116457815195,48041.133101671934,2272,100,5070,building_footprint_area
194,616,NA,81813.65804053424,0.037344911789867104,0.037344911789867104,2190757.83337994,15091,100,5070,building_footprint_area
194,133,NA,12.42602077126503,5.6720193267979526e-6,5.6720193267979526e-6,2190757.83337994,12,100,5070,building_footprint_area
210,155,NA,69081.95000740176,1,1,69081.95000740176,14223,100,5070,building_footprint_area
206,155,NA,1.162268914282322,3.992057578758272e-5,3.992057578758272e-5,29114.53282805218,2,100,5070,building_footprint_area
213,650,NA,2785.392117877258,0.32006992530084566,0.32006992530084566,8702.44873915962,1492,100,5070,building_footprint_area
205,155,NA,18376.23562100716,0.11286886190128563,0.11286886190128563,162810.4980546264,6454,100,5070,building_footprint_area
194,121,NA,2075195.2860639256,0.9472499673148618,0.9472499673148618,2190757.83337994,212181,100,5070,building_footprint_area
208,616,NA,2.626651644706726,7.488677646404235e-6,7.488677646404235e-6,350749.727619527,3,100,5070,building_footprint_area
208,121,NA,2.0151021480560303,5.745128190781936e-6,5.745128190781936e-6,350749.727619527,1,100,5070,building_footprint_area
217,582,NA,8756.309786079568,0.7658634546381838,0.7658634546381838,11433.251884588622,3189,100,5070,building_footprint_area
217,687,NA,2675.9499545204453,0.23404976830148164,0.23404976830148164,11433.251884588622,1474,100,5070,building_footprint_area
209,505,NA,2945.173522369936,0.061305246821237815,0.061305246821237815,48041.133101671934,1471,100,5070,building_footprint_area
194,604,NA,33692.70588269085,0.015379475252501615,0.015379475252501615,2190757.83337994,10367,100,5070,building_footprint_area
201,287,NA,42920.99643539917,0.8775257285602078,0.8775257285602078,48911.38235436287,10912,100,5070,building_footprint_area
197,505,NA,35709.71056153427,0.9999757118925602,0.9999757118925602,35710.57790388714,9313,100,5070,building_footprint_area
208,604,NA,2.7638240605592728,7.879761102928949e-6,7.879761102928949e-6,350749.727619527,2,100,5070,building_footprint_area
201,125,NA,3.71393358707428,7.593188759554654e-5,7.593188759554654e-5,48911.38235436287,2,100,5070,building_footprint_area
214,549,NA,100998.71742891904,0.6879687012918911,0.6879687012918911,146807.13997491484,22898,100,5070,building_footprint_area
214,82,NA,45804.12509964057,0.3120020259741263,0.3120020259741263,146807.13997491484,11600,100,5070,building_footprint_area
214,155,NA,4.297446355223656,2.927273398254313e-5,2.927273398254313e-5,146807.13997491484,6,100,5070,building_footprint_area
217,505,NA,0.992143988609314,8.67770603345727e-5,8.67770603345727e-5,11433.251884588622,1,100,5070,building_footprint_area
211,672,NA,2479.0000044633634,0.053217301487762894,0.053217301487762894,46582.59504258027,743,100,5070,building_footprint_area
211,243,NA,42098.595038902946,0.9037408714654349,0.9037408714654349,46582.59504258027,5348,100,5070,building_footprint_area
204,406,NA,46413.243777347845,1,1,46413.243777347845,9780,100,5070,building_footprint_area
201,594,NA,5986.671985376626,0.12239833955219666,0.12239833955219666,48911.38235436287,3089,100,5070,building_footprint_area
200,82,NA,619814.5915988239,0.9394127541595223,0.9394127541595223,659789.4150940735,73435,100,5070,building_footprint_area
198,121,NA,2.2803460359573364,8.623804880483794e-6,8.623804880483794e-6,264424.5860800841,2,100,5070,building_footprint_area
198,101,NA,252904.93225038098,0.9564350123395324,0.9564350123395324,264424.5860800841,59074,100,5070,building_footprint_area
193,456,NA,31301.422613674775,0.6090261171287089,0.6090261171287089,51395.862563739065,9417,100,5070,building_footprint_area
198,456,NA,7.7977694272994995,2.948957789022634e-5,2.948957789022634e-5,264424.5860800841,3,100,5070,building_footprint_area
197,406,NA,0.8552302718162537,2.3948933957833284e-5,2.3948933957833284e-5,35710.57790388714,1,100,5070,building_footprint_area
211,449,NA,2004.9999992139637,0.04304182704680216,0.04304182704680216,46582.59504258027,509,100,5070,building_footprint_area
196,607,NA,11587.244623055682,0.663324680301868,0.663324680301868,17468.435846202075,3550,100,5070,building_footprint_area
77,243,NA,0.47863346338272095,2.9896596338374633e-5,2.9896596338374633e-5,16009.630593578884,1,100,5070,building_footprint_area
197,607,NA,0.012112081050872803,3.3917348197141297e-7,3.3917348197141297e-7,35710.57790388714,1,100,5070,building_footprint_area
77,449,NA,7206.521365137305,0.4501366426298234,0.4501366426298234,16009.630593578884,1245,100,5070,building_footprint_area
215,243,NA,3707.3441264870344,0.10696854849133468,0.10696854849133468,34658.26337530755,1071,100,5070,building_footprint_area
196,549,NA,0.5384210646152496,3.082251149190963e-5,3.082251149190963e-5,17468.435846202075,2,100,5070,building_footprint_area
202,456,NA,8533.664203012362,0.07977830325700307,0.07977830325700307,106967.23112199386,3119,100,5070,building_footprint_area
198,542,NA,11501.660402009264,0.04349694017683307,0.04349694017683307,264424.5860800841,4539,100,5070,building_footprint_area
202,594,NA,5837.794888601173,0.05457554456040179,0.05457554456040179,106967.23112199386,3894,100,5070,building_footprint_area
215,379,NA,30949.726492823334,0.8929970367434399,0.8929970367434399,34658.26337530755,6552,100,5070,building_footprint_area
196,652,NA,4205.652799772099,0.24075726280246645,0.24075726280246645,17468.435846202075,1891,100,5070,building_footprint_area
200,594,NA,34495.65752038488,0.05228282953806776,0.05228282953806776,659789.4150940735,8760,100,5070,building_footprint_area
215,449,NA,0.8229928612709045,2.3745934767673613e-5,2.3745934767673613e-5,34658.26337530755,1,100,5070,building_footprint_area
196,406,NA,1675.00000230968,0.0958872343841737,0.0958872343841737,17468.435846202075,830,100,5070,building_footprint_area
200,652,NA,5479.165974864736,0.008304416302409929,0.008304416302409929,659789.4150940735,2221,100,5070,building_footprint_area
202,428,NA,92589.43131163414,0.8655868749751768,0.8655868749751768,106967.23112199386,21832,100,5070,building_footprint_area
193,428,NA,20094.43995006429,0.39097388287129103,0.39097388287129103,51395.862563739065,5907,100,5070,building_footprint_area
218,379,NA,0.3698440194129944,3.7804531245514836e-5,3.7804531245514836e-5,9783.06058104802,1,100,5070,building_footprint_area
446,444,NA,20756.856801401358,0.5328647342435193,0.5328647342435193,38953.331807309034,2960,100,5070,building_footprint_area
434,435,NA,88840.86216420145,0.9999943458737658,0.9999943458737658,88841.36448449106,20304,100,5070,building_footprint_area
226,116,NA,274554.4005383621,0.8901337366935212,0.8901337366935212,308441.7422018158,53865,100,5070,building_footprint_area
228,372,NA,44986.647779540624,0.8093807739345483,0.8093807739345483,55581.56213774672,21070,100,5070,building_footprint_area
228,89,NA,8380.86174371466,0.15078492617649952,0.15078492617649952,55581.56213774672,4228,100,5070,building_footprint_area
226,372,NA,56.27585980296135,1.8245215255638007e-4,1.8245215255638007e-4,308441.7422018158,23,100,5070,building_footprint_area
228,116,NA,4.047109544277191,7.281388627126595e-5,7.281388627126595e-5,55581.56213774672,4,100,5070,building_footprint_area
221,463,NA,11125.420106587,0.017237015583224744,0.017237015583224744,645437.7239998776,5667,100,5070,building_footprint_area
228,72,NA,2190.6028952263296,0.03941240244017252,0.03941240244017252,55581.56213774672,1619,100,5070,building_footprint_area
226,311,NA,33817.060743603855,0.10963840530208487,0.10963840530208487,308441.7422018158,14872,100,5070,building_footprint_area
221,72,NA,580436.027618942,0.8992905218212068,0.8992905218212068,645437.7239998776,78699,100,5070,building_footprint_area
221,89,NA,10.426470071077347,1.6154107024397176e-5,1.6154107024397176e-5,645437.7239998776,6,100,5070,building_footprint_area
228,311,NA,18.829268530011177,3.387682498621928e-4,3.387682498621928e-4,55581.56213774672,10,100,5070,building_footprint_area
168,463,NA,7.162955015897751,5.434001374805829e-6,5.434001374805829e-6,1318173.2064161838,5,100,5070,building_footprint_area
225,72,NA,1.2593928575515747,5.76202338840854e-7,5.76202338840854e-7,2185678.142308646,1,100,5070,building_footprint_area
223,311,NA,84992.44715829194,0.8125361588356984,0.8125361588356984,104601.43371352181,28764,100,5070,building_footprint_area
225,463,NA,1.2663921117782593,5.794046649707624e-7,5.794046649707624e-7,2185678.142308646,1,100,5070,building_footprint_area
236,302,NA,210891.08080502832,0.9997666947513628,0.9997666947513628,210940.29428283358,56837,100,5070,building_footprint_area
236,116,NA,25.315059795975685,1.2001054555291685e-4,1.2001054555291685e-4,210940.29428283358,7,100,5070,building_footprint_area
226,302,NA,9.369372814893723,3.037647481826007e-5,3.037647481826007e-5,308441.7422018158,5,100,5070,building_footprint_area
236,311,NA,5.076191961765289,2.4064591258031598e-5,2.4064591258031598e-5,210940.29428283358,4,100,5070,building_footprint_area
223,372,NA,2.952679365873337,2.8227905307302156e-5,2.8227905307302156e-5,104601.43371352181,2,100,5070,building_footprint_area
221,311,NA,11.279299169778824,1.7475425978945356e-5,1.7475425978945356e-5,645437.7239998776,8,100,5070,building_footprint_area
223,72,NA,0.26123636960983276,2.497445401420562e-6,2.497445401420562e-6,104601.43371352181,1,100,5070,building_footprint_area
221,439,NA,36923.312240523286,0.05720662252541391,0.05720662252541391,645437.7239998776,7877,100,5070,building_footprint_area
223,439,NA,19605.77263949439,0.18743311581359284,0.18743311581359284,104601.43371352181,7302,100,5070,building_footprint_area
168,72,NA,10.781629413366318,8.179220576542548e-6,8.179220576542548e-6,1318173.2064161838,7,100,5070,building_footprint_area
221,26,NA,3.1008975207805634,4.804332634237461e-6,4.804332634237461e-6,645437.7239998776,3,100,5070,building_footprint_area
230,176,NA,201782.0013151765,0.9997103397249184,0.9997103397249184,201840.46648021974,60210,100,5070,building_footprint_area
227,266,NA,93245.76348659047,0.9995227731924817,0.9995227731924817,93290.28411104926,33086,100,5070,building_footprint_area
233,336,NA,122506.72727719275,0.43065794786703887,0.43065794786703887,284464.1040155967,28801,100,5070,building_footprint_area
227,72,NA,8.892373114824295,9.531939150532705e-5,9.531939150532705e-5,93290.28411104926,7,100,5070,building_footprint_area
221,266,NA,16922.8162748944,0.02621913105732508,0.02621913105732508,645437.7239998776,6804,100,5070,building_footprint_area
219,523,NA,78027.23823243473,0.51414263136178,0.51414263136178,151761.85259286605,27648,100,5070,building_footprint_area
168,523,NA,2.6472029983997345,2.008236084237278e-6,2.008236084237278e-6,1318173.2064161838,2,100,5070,building_footprint_area
219,26,NA,6.3968745470047,4.215074103085508e-5,4.215074103085508e-5,151761.85259286605,5,100,5070,building_footprint_area
221,523,NA,0.6700844764709473,1.0381861046458983e-6,1.0381861046458983e-6,645437.7239998776,1,100,5070,building_footprint_area
219,72,NA,2.402235209941864,1.582897921249274e-5,1.582897921249274e-5,151761.85259286605,2,100,5070,building_footprint_area
233,439,NA,14.143675744533539,4.9720423578498555e-5,4.9720423578498555e-5,284464.1040155967,7,100,5070,building_footprint_area
